genename,WT-Day5-EEC,KO-Day5-EEC,WT-Day5-SLEC,KO-Day5-SLEC,WT-Day8-EEC,KO-Day8-EEC,WT-Day8-SLEC,KO-Day8-SLEC,WT-Day8-MPEC,KO-Day8-MPEC
Cnot8,25.75698048,26.47094485,19.83500255,31.71019386,32.64220562,39.36037255,46.99649487,46.87287646,35.89349245,36.49261793
Cnp,21.21900518,33.60206625,23.30585682,32.37929839,50.30552816,54.78174159,41.12688995,44.8572825,53.86377311,67.55356498
Cnppd1,7.272338353,10.26480147,14.07472117,10.89094402,18.54101074,13.74521634,13.57040458,16.12520098,15.19929565,21.65546253
Cnpy1,0,0,0.221428394,0.128517445,0.174366982,0.026172105,0,0.042200238,0,0.042977728
Cnpy2,17.24616495,18.87145813,16.94343695,19.79787852,19.02831184,22.07990613,17.39708313,16.56586673,19.05243604,23.80092836
Cnpy3,11.33500942,9.175636944,14.76179763,13.16427549,13.46260306,12.3323177,15.80184166,16.21159231,13.4389996,20.43947069
Cnpy4,31.28907699,32.70278275,41.69734395,46.29831143,27.24348038,28.02379152,29.13370471,33.95266091,31.52643977,38.15931351
Cnr1,0.204229323,0,0.032976194,0.065396735,0.310280435,0.096649457,0.020070753,0.134334123,0.145629183,0.082823964
Cnr2,0.055267083,0.654328034,0.095921237,0.491094254,0.104139752,2.301268657,0,0.433168825,0.314967448,9.487615744
Cnrip1,1.101520653,1.175040139,0.994757166,0.95342597,2.519355482,4.02789536,2.446942153,2.377025336,3.014147623,3.30400091
Cnst,9.589321876,10.83144546,14.22592343,9.870387324,8.663048706,10.05904542,5.997039599,8.16704348,6.620231573,14.01100494
Cntf,2.09235085,1.554747059,2.063149499,1.065307305,0.765750551,0.286366482,0.577673668,0.27416228,0.507282487,1.023705939
Cntln,0.924231535,0.705483387,2.761295326,1.195647825,0.241231016,0.186820304,0.101179819,0.173868252,0.056299309,0.331012855
Cntn1,0,0.011505413,0,0,0.112746741,0.065136743,0.017200823,0.047548238,0.02038667,0.103718396
Cntn2,0,0,0.036162952,0,0.475896453,0.166514656,0.114796371,0.061535684,0.039829014,0.185291257
Cntn3,0,0,0,0,0.140867943,0.055842705,0.021453981,0.093825041,0.024826171,0.031745988
Cntn4,0.177953632,0,0,0,0.420362751,0.091417911,0.135301355,0.256086098,0.041256726,0.019209414
Cntnap1,0.019866531,0.265404042,0.049780756,0.07321391,0.749586714,0.110011797,0.316678628,0.412142877,0.10965468,0.27077965
Cntnap2,0,0,0.10633806,0,0.354715151,0.143294345,0.063382792,0.164516134,0.053978158,0.256250517
Cntnap3,0.011258539,0,0.006362569,0.009601402,0.101313122,0.017743025,0,0.050701263,0.035599131,0.066695587
Cntnap4,0,0,0.045688048,0,0.080733632,0.041443428,0.007114186,0.058343133,0,0.031173838
Cntnap5a,0,0,0.095040612,0,0.249763963,0.185889328,0.104915418,0.229681477,0.019800668,0.077915826
Cntnap5b,0,0,0.017592846,0,0.076400792,0.079220583,0.013491636,0.036619513,0.026929322,0.012913257
Cntrl,33.04551056,37.86187655,64.52256354,40.91335725,33.4938747,30.02783734,29.7938966,29.82017479,28.48243812,44.13859993
Cntrob,3.075903548,4.254214609,7.91540532,6.930173321,3.171350437,1.47186484,2.726785372,2.126902931,1.927343845,2.355587056
Coa3,192.8393603,156.7692636,107.9389856,198.9282576,387.6849473,319.9769741,359.3554563,310.6963243,364.5763206,291.3482218
Coa4,5.200717427,6.503644705,4.065374445,7.734803007,14.87100609,15.26227067,17.56158541,15.15639943,17.90485674,12.97889229
Coa5,45.86285045,48.13788548,49.86397854,46.28149105,35.39665215,37.93851287,33.18149974,39.66335761,32.21567699,50.1363736
Coa6,126.4294485,124.3736701,122.2454402,135.1941198,197.4359541,166.4842525,193.2619454,157.3057774,204.5251001,155.9546264
Coa7,36.20798999,32.17240146,23.01452443,25.56008008,10.36552822,13.92439294,9.851776317,9.961207111,11.61023328,19.49152455
Coasy,9.155049358,11.21964568,16.02585473,13.0702645,6.738054811,9.681015673,8.453158408,8.078348949,6.233162661,11.90133282
Cobll1,7.968595632,8.264758757,12.88752555,9.334460694,12.6773825,9.641137694,9.887336047,10.64149929,10.72678516,11.57094244
Cog1,1.203974071,1.431881011,1.239332939,1.962955759,1.830009636,2.46630848,2.033587433,3.009817058,1.321348506,2.309490096
Cog2,6.575617607,7.501082014,7.314268494,8.007044285,7.019979342,6.518912839,6.393165322,6.633751038,6.248344188,10.99273541
Cog3,5.094238478,6.866620153,10.94081919,7.509234177,5.865000364,6.057900599,4.792966677,6.175290012,5.678427584,9.816256878
Cog4,14.64624358,13.1034931,19.19605884,17.92950995,14.8446342,15.10704075,20.38760453,26.62038555,14.59796807,25.19337651
Cog5,3.099340261,3.853520168,3.146749376,2.684727872,2.827735754,3.143129893,3.311148775,3.445807854,3.02696115,3.658204603
Cog6,8.56066736,9.060740736,10.16807606,8.192252314,5.217599337,6.092508163,5.730746324,7.091097714,5.19337115,6.746627411
Cog7,0.914595053,1.182821606,1.840869334,1.019420677,0.725919318,0.841778133,0.323665356,0.579363606,0.46765201,1.552591947
Cog8,2.783898711,2.435013602,3.321361155,3.633462621,4.189909948,4.448004162,5.052640737,5.146096165,4.040133464,6.047018726
Coil,4.716146269,3.720224511,5.629480816,2.821340699,2.052422122,2.27658681,1.593444515,1.693176067,1.742556679,3.018293898
Col10a1,0.141281991,0.236761451,0.210387149,0.214356582,0.056148662,0.156201991,0.040036347,0.172246903,0.0968552,0.201003524
Col11a1,0.00783198,0.007752469,0,0.011703514,0.15453814,0.040805805,0.017564296,0.039962437,0.031539494,0.040915168
Col11a2,0.0659508,0.064134479,0.17657071,0.024637965,0.852981803,0.248433556,0.279020515,0.201329611,0.066396205,0.301359887
Col12a1,0,0,0.171151387,0.01089769,0.326570894,0.174460617,0.059600824,0.180380691,0.07356755,0.121086834
Col13a1,0.007333223,0.006748721,0,0.005479105,0.228396784,0.017335317,0.026535238,0.016882283,0.011958193,0.048670414
Col14a1,0,0.01526365,0.098037354,0,0.252598481,0.143574555,0.031824,0.172828304,0.048758156,0.080556896
Col15a1,0.050966602,0.066308403,0.052727185,0.013429153,0.31055924,0.110533219,0.031306468,0.053583077,0.100365258,0.151051357
Col16a1,0.02410274,0.022181607,0.040863743,0.036017301,0.552569371,0.06937973,0.056209126,0.071145426,0.009227011,0.099980796
Col17a1,0,0.166737589,0.094710366,0,2.53566512,0.364194547,0.124638013,1.006777555,0.304450866,0.644692771
Col18a1,0.026529041,0.326293349,0.103598222,0,1.75379434,0.364063381,0.232878413,0.229316903,0.099644018,0.14455572
Col1a1,0,0.015219789,0,0.011488277,0.943995051,0.090990728,0.026655027,0.093876681,0.023544787,0.094875138
Col1a2,0.182918088,0.48467685,0.892888873,0.07869922,1.124313817,0.248996116,0.273896138,0.558717569,0.161291056,0.749603405
Col20a1,0.038938955,0.038361336,0.011778436,0,0.904883016,0.261422205,0.137067513,0.16891749,0.131802753,0.306373682
Col22a1,0,0.051527556,0,0,0.73725366,0.094989173,0.077034726,0.190521761,0.091302698,0.158945745
Col23a1,0.156713487,0.31243165,0.138653215,0.149874566,1.113445014,0.17530024,0.254031063,0.129986563,1.055413664,0.55887741
Col24a1,0.027949385,0.029622921,0.027286197,0,0.435117185,0.109217549,0.044286858,0.037051652,0.075534387,0.045899214
Col25a1,0.014585976,0,0.009493252,0,0.219874805,0.11129454,0.026116421,0.07904082,0.027392721,0.067721574
Col26a1,0.035517271,0.034990409,0.053717142,0,0.389169982,0.061447502,0.01307784,0.057073947,0.032889875,0.013553966
Col27a1,0.034390225,0,0,0,1.152554902,0.332782429,0.156938317,0.168496602,0.030324151,0.21614773
Col2a1,0,0.026508941,0,0.040019223,1.929007555,0.135226989,0.352250246,0.058949855,0.043671144,0.228777939
Col3a1,0,0,0,0.013808431,0.251990112,0.067697997,0.028069243,0.098857429,0.038800547,0.042187613
Col4a1,0,0,0,0.009250163,0.426833523,0.132792378,0.008516835,0.100339542,0.010709629,0.181666472
Col4a2,0,0,0.047442236,0.051730693,0.582936045,0.146130956,0.026910558,0.239089824,0.137687044,0.106577004
Col4a3,0.179410982,0.087109119,0.303465266,0,0.656891878,0.251902894,0.299286565,0.219029646,0.144196706,0.216362801
Col4a3bp,43.02077934,37.17488382,71.78194783,39.62629342,28.2607171,25.14376939,25.25673956,25.06585399,26.12089243,31.37345952
Col4a4,0.029038311,0.07095574,0.031538707,0,0.134126568,0.143792433,0.053530893,0.116775342,0.020566062,0.070382003
Col4a6,0.042356537,0,0,0.01002026,0.163405348,0.030608834,0.016165903,0.02823605,0,0.027872825
Col5a1,0.009153112,0,0.025020508,0.013484711,0.315174651,0.048227145,0.02820905,0.044846121,0.016141816,0.028695346
Col5a2,0.052288029,0,0,0,0.228135031,0.132011494,0.015107409,0.165663515,0.015077204,0.024853353
Col5a3,0.03433429,0.021861122,0.012935621,0.017102184,0.299828385,0.154411026,0.025666462,0.060707656,0.052575411,0.029819478
Col6a1,0.032930442,0.012513356,0.060011386,0,0.434851224,0.146572578,0.019654159,0.037953411,0,0.048015271
Col6a2,0,0,0,0.017768535,0.574151041,0.080691542,0.03484645,0.07019682,0.010286004,0.098803372
Col6a3,0.120887756,0.025625239,0.066090597,0,0.444733752,0.129628024,0.233881603,0.150510549,0.058833303,0.072731769
Col6a4,0,0.090525335,0.030363983,0,0.300382818,0.085666092,0.148003665,0.123585431,0.251431489,0.089506145
Col6a5,0.033467272,0.012105333,0,0.010429437,0.281087077,0.135105621,0.052665369,0.067339711,0.049248321,0.104311569
Col6a6,0.011217092,0.006393634,0.020806718,0.019304299,0.106061545,0.053493211,0.010042191,0.051741095,0.021707989,0.016829551
Col7a1,0,0.089412427,0.030830464,0.014302124,2.648324187,0.240099431,0.218065698,0.308475101,0.179675643,0.204465066
Col8a2,0.0610491,0.017265522,0.047068909,0,0.201137215,0.057781736,0.048236705,0.087297601,0.020032129,0.062066478
Col9a2,0,0,0.023723198,0,0.228940424,0.036452048,0,0.051805408,0.034922061,0
Col9a3,0.02106341,0.090160471,0.101180794,0.130352872,0.320018522,0.098058727,0.038108933,0.098046216,0.075712233,0.09242517
Colgalt1,1.581037619,0.896605159,1.105851305,1.392221165,1.310592656,1.24882209,0.97012012,1.397090864,1.199468064,1.506842929
Colgalt2,0,0,0,0.016743736,0.144747416,0.024784448,0.017018009,0.049098726,0.022548395,0.046446658
Colq,0.00535185,0.071925966,0.013410451,0,0.148399183,0.232426819,0,0.038876057,0.098057875,0.292185021
Commd1,24.30648894,27.42776611,26.11657504,33.06930285,17.6996756,18.51191253,17.30532488,15.96090283,15.10577173,17.25441864
Commd10,10.56511591,10.62676786,8.501509969,14.8898864,10.55199272,14.94557922,15.27517968,18.37750546,12.17699877,10.97985103
Commd2,67.28808436,71.40211519,46.87426041,59.61599571,75.47527221,74.59511917,83.39891432,76.65099967,73.96392874,60.57002373
Commd3,179.1064412,135.4430945,115.4486839,138.3387143,173.3308898,178.9300613,136.6093731,134.7618214,175.9616268,156.8173081
Commd4,38.80316627,53.86674867,34.48112998,57.61649284,132.0220522,128.8105195,126.6578943,130.8654805,138.4104702,114.5147885
Commd5,5.701295414,5.920931277,5.923137141,7.523454768,7.587834821,10.0310308,11.81688733,11.32399053,8.128857582,8.416652858
Commd6,62.06229017,75.64335706,51.46297806,62.18242826,116.3685551,99.67995376,90.30474326,81.60122464,116.5905225,100.7742662
Commd7,21.40497448,24.23004412,13.18290766,29.59244566,42.82695838,52.09161132,68.86838092,64.41829895,49.78759667,43.40526085
Commd8,76.60763213,93.27839738,90.37782914,77.940066,93.54039871,93.77035998,101.2161053,92.09765786,115.2219097,84.15829789
Commd9,5.958971568,5.317138026,3.080424636,5.941596097,7.242885505,8.311800751,9.514752254,9.727630712,8.345689292,6.841812944
Comp,0.023575305,0.011667983,0.111248433,0.030157905,0.155676131,0.078097417,0.03243627,0.061336308,0.039615725,0.108947228
Comt,15.2152051,12.53441859,11.97137167,13.12123737,9.167254804,16.22035376,10.90596189,13.14848967,8.665381497,14.63321504
Comtd1,0.812250426,0.988973127,1.171557007,1.330506518,0.996347882,1.173658091,1.156410854,1.65089205,1.264958596,1.731223871
Copa,21.11204792,25.17287177,27.59000185,26.76562964,14.08934518,13.64672363,13.24810814,13.98146554,12.68969319,16.87801609
Copb1,74.38060654,83.15305971,90.80699682,69.97954703,32.99794843,41.8568283,37.55934099,44.89262421,32.36539108,49.6939879
Copb2,18.67149789,22.66994553,25.25493176,19.62373661,10.06816815,9.598884572,10.51855462,10.81529703,8.778787252,12.42065828
Cope,19.10329875,25.65017336,17.51424583,36.44752935,39.15722166,54.18713023,70.47361207,60.55496321,45.49883123,49.68755575
Copg1,6.763097583,6.753696066,7.280667664,8.413493215,5.811968367,6.000658949,6.623354904,7.247365891,6.127644224,6.825652728
Copg2,5.689542146,8.003242124,5.024414226,8.416694462,5.884569821,7.569329974,6.143069552,10.1086762,5.364750449,5.644380563
Coprs,5.674135123,5.032769287,2.574964079,2.984869238,0.922912516,4.01720188,0.711097397,1.388500727,1.885971776,3.460800788
Cops2,253.2076542,211.4689867,197.4502975,131.0807364,88.71290214,103.9593051,85.9907781,95.51697962,104.9203921,107.3023972
Cops3,292.9281871,174.8711061,108.0053183,142.4833329,80.73861449,108.735301,88.82579595,88.71590765,99.79370795,73.11684214
Cops4,138.7679569,116.4198219,83.57586003,113.3022392,78.14453335,108.0922391,132.9175725,121.2331888,86.88279657,83.46406755
Cops5,133.8496659,117.4018028,141.5988791,108.2734249,50.23042585,66.57425401,67.14922642,68.43595568,56.07144376,53.9170792
Cops6,48.86659735,53.31919318,42.76099733,72.611865,51.82786536,84.01510535,82.99074539,88.99981386,65.14659093,84.06527769
Cops7a,40.71429778,37.35625379,42.78128695,43.7057484,24.92340326,36.72982927,25.52167867,29.17874998,23.79671402,35.69930033
Cops7b,8.771360953,6.443109637,6.123831515,8.46448448,4.191370528,6.981939336,7.031492817,9.289383858,5.478241867,8.039769464
Cops8,63.74492493,52.49022715,51.27963852,60.95664229,48.99312455,62.00429456,75.75974711,69.79041495,48.9264315,55.04079491
Copz1,436.9837308,358.1399589,251.0468831,414.1281745,360.9530696,508.7402427,546.6728624,557.433249,430.5701455,402.3486565
Copz2,0.631610804,1.055789026,0.316654278,2.642417911,1.809715782,1.176239966,3.022199119,7.888638839,0.458503466,0.772473495
Coq10a,9.019886646,10.35606984,8.359792188,17.26778588,18.3025512,28.15413604,26.07935289,28.5814545,19.89055658,22.42902977
Coq10b,38.83166742,31.84355262,32.78078248,32.14855212,27.02935429,30.41725844,28.16544671,29.71695853,28.85017084,24.54335345
Coq2,14.18402244,13.64459337,17.11856764,9.403949457,7.042871603,7.13575193,6.818778836,5.389937933,7.550804539,13.25673494
Coq3,107.7301453,87.58116225,68.65096083,60.50571569,24.2823442,35.96389517,27.55890733,23.72660472,24.42218107,38.49656723
Coq4,7.750416406,3.416793744,5.096072126,2.195906752,3.420862873,3.055637883,2.526424074,1.765222498,3.249178596,1.711890462
Coq5,16.46922987,12.87115618,11.06378827,12.73183189,9.519579192,11.17430686,8.46663157,9.272935174,9.65333742,12.82823342
Coq6,15.07116773,12.63413625,10.8730096,16.11707372,9.913942286,12.64614601,11.6797125,11.78668074,10.23294024,10.16537523
Coq7,20.71889734,17.946834,15.66333934,16.7050925,4.215857335,5.051478863,3.043202627,2.906823885,3.232886564,5.588430447
Coq9,6.081112106,5.855369169,7.780531977,4.840397805,5.813167114,5.697820476,5.611044238,5.731046729,4.995110927,9.072530534
Corin,0.0768135,0.072419484,0.007141987,0.032332731,0.468454078,0.231271597,0.134928288,0.22262938,0.287257945,0.221483722
Coro1a,172.6444171,248.5237299,211.2174369,382.6314295,293.4877742,414.7944706,354.229192,418.9112307,263.3341569,433.5122309
Coro1b,7.230638987,10.52853491,8.995110278,13.78347918,12.71960053,14.65012568,18.00263875,20.43472712,11.72511406,17.47990364
Coro1c,2.64777863,3.689741865,5.946408716,8.512434115,2.176779578,3.133605327,2.644808491,2.995769516,1.320131042,5.04757516
Coro2a,18.9809371,11.65287846,28.84891734,16.44615477,15.60350895,11.54445921,8.718681711,14.67346986,9.809290263,6.418157558
Coro2b,0,0.307109601,0,0.05786001,0.28017432,0.017820517,0,0,0.01731527,0.128401648
Coro6,0.023237442,0.067388346,0.024294553,0,0.228118518,0.058667528,0.152821944,0.06976439,0.020101484,0
Coro7,10.84418909,13.17683952,19.64848436,18.50354574,10.69166452,13.24777643,10.75873798,14.78730467,8.972248295,19.04611538
Cotl1,12.57857896,44.66905004,40.38020145,61.62969747,22.09806484,33.35854672,16.18074913,28.90772375,17.30968389,55.64358907
Cox10,15.49415405,11.8360301,12.85312064,12.98326747,11.37870851,12.2889454,10.28057601,12.57500454,11.74528136,17.82165131
Cox11,1.319717189,1.805540561,0.736178147,1.405203345,1.577340503,3.220301195,2.105924259,3.818851107,2.220800881,3.693511677
Cox14,44.90312052,52.40747244,32.33377481,52.95645998,113.3953531,114.667109,101.3101751,95.3320791,117.1157751,149.6175763
Cox15,14.93857612,13.11556333,18.76704829,13.7814216,8.170041955,8.082213191,6.033848932,6.341645901,6.613985276,11.89688335
Cox16,37.029451,48.67014507,34.70930355,49.35901815,55.33468162,48.63247399,39.16014558,38.44135162,57.00213985,65.93666848
Cox17,28.42152576,39.83787951,57.64644525,62.5902936,64.78478585,52.52384259,52.14947351,43.54686075,57.02048695,69.89622909
Cox18,28.84453577,26.55954568,19.16140432,27.38286346,13.08319642,21.34758112,13.69720261,16.26831261,18.6131913,19.3780552
Cox19,29.74130373,21.04784127,16.08320471,24.06819564,18.82091764,24.66857428,22.53433788,25.19169906,22.00463715,20.40174937
Cox20,0.556996326,0.800463662,0.592048699,1.076901691,1.874472486,1.597133187,1.590356394,1.297996302,2.047172474,2.17602006
Cox4i1,296.4819772,384.984411,256.4897777,424.9676991,410.2773391,446.4151186,433.1867557,427.9949137,380.2199947,445.9591834
Cox5a,183.03968,115.283227,80.66937475,170.1362445,206.1795875,177.9641315,171.5545531,170.9195712,184.1632382,143.5073638
Cox5b,377.4567656,350.0679572,278.8316569,473.8896673,396.6139957,366.5990576,295.7961896,320.7944223,338.6590181,361.3496279
Cox6a1,913.6336809,781.2493136,491.9887417,896.9937849,1067.750738,1023.342317,791.272375,773.02866,961.8956382,1051.249137
Cox6a2,0.382092649,0.320382163,0.148751609,0.974139819,0.680386483,0.654372301,0.364033409,0.6666624,0.670926734,0.381631188
Cox6b1,776.4031343,788.1797472,517.7010771,791.4498562,841.3715434,750.857837,583.9504825,586.4192143,717.0607372,821.1995669
Cox6b2,0.468162202,0.384830828,0.297770841,0.494802608,0.528383071,0.4032229,0.456847262,0.600914788,0.399619951,0.669728773
Cox6c,980.5591347,1279.677699,1322.933514,1116.613454,991.5540723,782.4528625,587.8262078,573.2333875,795.0360693,942.2264207
Cox7a1,2.355090917,2.691096368,2.183794177,5.292075069,3.225126946,4.559887851,2.991628369,4.086973115,2.195673057,3.823131711
Cox7a2,423.2058958,476.3819691,438.0859724,404.0716002,220.6059358,190.9277725,138.6941963,146.6024549,181.6341171,217.3019315
Cox7a2l,20.47040054,27.15899355,23.88686904,32.25305747,49.43652721,47.25967152,56.01034624,53.59943054,47.79856179,64.53885401
Cox7b,390.9480564,449.5230701,418.1259382,373.2355898,303.6365217,275.2088139,187.3618897,184.4510365,279.5846965,315.9222521
Cox7c,271.6161796,273.942594,257.4877181,262.2361147,176.2060926,146.6662991,111.9487929,118.5979796,148.4778554,201.6491233
Cox8a,359.0293329,369.8773834,225.6356432,323.0580688,289.7108772,296.3515819,219.0787834,229.9085593,283.2177074,332.607936
Cp,0.276327854,0.142972571,0.246575348,0.036835876,0.403317651,0.330599885,0.153297615,0.296027275,0.213238713,0.327209877
Cpa1,0,0,0,0,0.237820629,0,0,0.039671749,0,0
Cpa2,2.999579351,1.041170703,2.414557084,0.956500312,0.739377823,0.453515626,0.195557608,0.389550074,0.831723978,0.241285362
